f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,target
-0.0639876359139655,-0.2846510199265416,0.2750937806644675,0.5144759263690345,-0.0082619510447506,-0.7184647047231439,1.0387998880559313,-0.1555206521201061,1.4232494795378643,-1.046492641420722,-0.4087978032153094,0.1415291276457119,-4.794884879421366,-0.763517677604487,1.0791052074250154,1.4060723079527664,-0.7804390271656186,2.424575649766392,-2.273342618971572,1.2023992232736287,-6.714176853371354,2.9468961583366777,-2.190699462594498,-3.568715157310047,8.903411157277919,-0.2863435588604304,5.78914067318166,5.9747985459079285,6.877740363678214,9.197314583501758,5.161012215612257
-0.7175586392000529,-0.0044817963767913,1.234456978764691,0.4278378605360439,-0.7734149266150159,0.64837277770979,-0.3869848388781598,0.8904080051868413,2.5270104183286053,-0.3588263709435495,-1.4395990597729793,0.5281474327184741,-0.2569266704149228,0.4462228703389979,0.1497572655215553,1.589729429315696,-0.344179851129242,1.1767174053177545,0.0683197537654338,0.7846295993397753,-4.311426682584331,0.2047424228906749,-3.9350130398458023,5.637312858038808,-6.948336573456189,-5.348000189409095,-1.2318161978346964,-4.695302125245346,4.223099533396141,7.335171959968193,-1.0787455135844468
1.5839364409634833,-1.7562302344795768,0.9051191831693894,0.6015800454021792,-0.8856523977532653,0.2515879179988448,1.0511217477579984,-0.8291589224854,0.4425624290228071,0.8713536757310174,2.1850165396402903,0.5445016393054247,-0.1214194419021263,0.3309180037833521,1.104856928609829,0.298949229673963,0.7020612460367454,0.2985477130944714,-0.7213847801585336,-0.7186566079945794,-5.976814454335724,4.014082987222807,-6.223978545984014,-3.611311598672176,9.821213517867996,-1.5937534319841795,6.368746749761726,-0.2960983481851116,6.706563755497463,-4.040419511686664,1.2951438488336304
1.1850101136855662,-0.3091799510330464,0.3284618935817933,-0.4205470087022417,2.309845000145453,-0.7528493733501906,-1.2784387809422082,-0.8175354532245936,-0.0549996983639121,-0.0618037638187974,2.065742653573296,-0.1381336668184972,0.8371847520637481,-0.8398248920932164,1.6344057166169994,-0.0376209528907941,-0.0617251931435389,-1.0357848045846008,-1.1101997800913566,0.813158077012376,-0.9130158659040166,0.691579023099596,-8.079603262470357,-6.15190194697878,4.620106809645048,8.771419002551696,8.810817693554377,5.8613092740846735,-1.2375667403273578,7.967905694980203,0.1355279121555451
0.0723009111880457,0.8209723493685518,0.3866796421329992,0.5150200693575328,-0.3887465333946188,1.2112993706336324,-1.6007721973231333,-0.1495935391215931,0.1241987996926577,-0.5728095373354719,0.8764106637228309,0.1991477761104832,-0.9448020094701238,1.264324719271766,2.5624716277227324,0.1228117148348103,-0.5174196271091748,-0.5493834878298145,1.0369012651186964,0.9616548927634588,-6.555558656218034,-9.696467212885889,-4.193823805989457,-6.001373934958004,1.766018140912454,-7.611743511991252,-8.22402797481878,-8.86139886522588,2.4552131348292487,-5.07672145081119,3.1950110578526143
-1.9293105223968776,-1.7233327284549085,-0.3860319625101427,-1.1148154895450175,0.8545358285376798,-0.4638488157084862,1.7976122830672097,-0.4879173799274212,0.3086227017085609,-0.6670602125998031,-4.847009907463646,0.4303544112657687,-0.1571851458720317,-0.4908601744025083,3.231409920234106,0.2726098517580115,-0.5830427693251695,-0.6652540345847338,0.8330157084775222,-1.1576040834395465,-2.582029214892541,8.972256190558674,9.894730751130036,-9.171241509264146,-8.857283708373627,-3.188045100096877,5.555024431206659,-9.123961863081352,-2.8449059587028547,-7.7553171906239875,-3.762556589197864
-0.1806102390865746,0.4800965861917631,0.6015455202529304,-0.8341616672730643,-1.2304873682764987,-0.966900819977771,-0.1950865744604309,0.4375545191408829,1.8634095504969157,0.8977598540353188,0.1006443666759608,-0.5017862141148273,0.2074184521034915,-1.0460955123880724,0.0380587715347052,1.6878588242568768,0.7152053529988507,0.1512282631949124,-2.271619922006942,0.6381401478815899,-3.879861097555299,5.4767683829586105,-5.265863122797447,-0.4322990155475832,8.919540050768934,1.47745051182088,-1.513142798131618,-3.735522168620964,7.808205537339504,-2.078451206941172,-0.2203412860453097
1.1141572500849943,0.954285360639722,-0.6825143019471883,0.3284057408603932,0.2558225789298742,0.8327255546073217,0.1769807178067301,-0.6680810198067342,0.5607747387804062,0.5641802261868719,3.0442152502480497,-0.2241416149787805,-1.3632320370015514,0.7298507855215328,0.0313221744753854,0.4402148329298768,0.5110723989710724,-0.2034301653405936,0.6715153364333172,-0.251338779026508,-6.763548874229137,9.045661020999743,-7.110639178696552,6.262187946630416,6.353155206287148,2.7630831689238318,-7.137080268165916,-1.759644333787291,4.098962389402022,9.65186609932531,4.616719691394323
0.773936342304273,-0.7521298862407018,0.2202450785316864,1.3575998152160915,-1.5200670453452327,-0.1588359803725293,0.2864962908089394,0.0100153400367904,0.8506333940173941,-1.4978260296618655,0.8646770578068905,0.2990046779168711,0.4187610213007324,-0.2352901092215958,0.0820801246472803,0.8505907321167427,-0.9047546288307404,2.4168838462947098,1.535606721056091,-0.6158313661092609,3.2382481887563745,4.72767151459281,-5.014380337107919,5.782487248831053,-1.7170447054085225,-3.7222533989726343,-8.136791202885776,-6.098480745862236,8.008368943796626,-0.4052828087189013,0.1415183716431043
2.213277918011304,0.2049891473089098,0.1489427962412884,-0.336320371829521,-0.9344853483095024,1.375179057607244,1.873576393897136,-0.8934190858392855,-0.0828383784246015,-0.4498663007101679,4.630112370468975,-0.0500924966131987,-0.0677486298308483,1.1928881390673347,3.510288503768596,-0.0519190760950049,-0.4217890980704551,0.6887109364121213,1.0404607907475236,-1.063619798288585,5.170087175401461,-3.344619568716441,-6.500714976948004,7.4758228425805875,-7.881755088419684,6.949585954961037,3.3246604092984384,-8.991930400995713,2.393661055089076,-1.762660462413928,6.182787695706578
